Gebiet Name,GEBIET_NAME-3,Indikator Jahr,Year,Benzin,Benzin Car,Benzin Car %,Diesel,Diesel Car,Diesel Car %,Elektro,Elektro Car,Elektro Car %,Hybrid,Hybrid Car,Hybrid Car %,Motorad,Motorrad Neu,Motorradp1000,neu Pw pro 1000,Other motor car,Other motor Car %,Othermotor,PW,Pw neu,Unfall pro 1000
Bezirk Horgen,Bezirk Horgen,01.01.2010,01.01.2010,82.9,47212.379,472.12379,16.4,9339.964,93.39964,0,0,0,0.5,284.755,2.84755,7788,515,68.8,32.5,113.902,1.13902,0.2,56951,3674,8.1
Bezirk Horgen,Bezirk Horgen,01.01.2011,01.01.2011,80.9,47036.069,470.36069,18.2,10581.662,105.81662,0,0,0,0.6,348.846,3.48846,7978,571,69.3,36.1,116.282,1.16282,0.2,58141,4155,8.1
Bezirk Horgen,Bezirk Horgen,01.01.2012,01.01.2012,78.1,46621.795,466.21795,20.8,12416.56,124.1656,0,0,0,0.7,417.865,4.17865,8186,610,69.8,41.7,119.39,1.1939,0.2,59695,4883,8
Bezirk Horgen,Bezirk Horgen,01.01.2013,01.01.2013,75.8,45852.936,458.52936,23,13913.16,139.1316,0.1,60.492,0.60492,0.9,544.428,5.44428,8444,568,71.3,35.8,120.984,1.20984,0.2,60492,4239,7.8
Bezirk Horgen,Bezirk Horgen,01.01.2014,01.01.2014,74,45106.7,451.067,24.6,14994.93,149.9493,0.1,60.955,0.60955,1,609.55,6.0955,8762,583,73.2,33.7,182.865,1.82865,0.3,60955,4034,7.6
Bezirk Horgen,Bezirk Horgen,01.01.2015,01.01.2015,71.9,44267.392,442.67392,26.4,16253.952,162.53952,0.2,123.136,1.23136,1.1,677.248,6.77248,8893,690,73.5,36.1,184.704,1.84704,0.3,61568,4364,6.9
Bezirk Horgen,Bezirk Horgen,01.01.2016,01.01.2016,70.1,43466.206,434.66206,27.9,17299.674,172.99674,0.3,186.018,1.86018,1.4,868.084,8.68084,9003,674,73.6,35,186.018,1.86018,0.3,62006,4278,7.4
Bezirk Horgen,Bezirk Horgen,01.01.2017,01.01.2017,68.6,42551.208,425.51208,29,17988.12,179.8812,0.4,248.112,2.48112,1.6,992.448,9.92448,9098,635,74,35,186.084,1.86084,0.3,62028,4301,8
Bezirk Horgen,Bezirk Horgen,01.01.2018,01.01.2018,67.8,41954.64,419.5464,29.5,18254.6,182.546,0.5,309.4,3.094,1.9,1175.72,11.7572,9320,636,75.4,32.3,185.64,1.8564,0.3,61880,3999,7.1
Bezirk Horgen,Bezirk Horgen,01.01.2019,01.01.2019,66.8,41368.572,413.68572,29.5,18269.055,182.69055,0.9,557.361,5.57361,2.4,1486.296,14.86296,9354,675,75.1,35.1,185.787,1.85787,0.3,61929,4370,7.4
Bezirk Horgen,Bezirk Horgen,01.01.2020,01.01.2020,66.1,41219.96,412.1996,28.9,18022.04,180.2204,1.4,873.04,8.7304,3.3,2057.88,20.5788,9836,700,78.1,27.4,187.08,1.8708,0.3,62360,3447,7.2
Bezirk Horgen,Bezirk Horgen,01.01.2021,01.01.2021,64.4,40722.052,407.22052,27.7,17515.541,175.15541,2.3,1454.359,14.54359,5.3,3351.349,33.51349,10090,770,79.4,29.4,189.699,1.89699,0.3,63233,3738,7.6
Bezirk Horgen,Bezirk Horgen,01.01.2022,01.01.2022,62.8,39742.352,397.42352,26.4,16706.976,167.06976,3.4,2151.656,21.51656,7.2,4556.448,45.56448,10154,634,79.3,25.5,189.852,1.89852,0.3,63284,3270,7.4
,Bezirk Horgen,,01.01.2023,61.1,38911.535,389.11535,25,15921.25,159.2125,4.7,2993.195,29.93195,9,5731.65,57.3165,10312,569,79.9,25.4,127.37,1.2737,0.2,63685,3279,
,Bezirk Meilen,,01.01.2002,95.8,44124.522,441.24522,4.2,1934.478,19.34478,0,0,0,0,0,0,4668,301,53.4,41.7,0,0,0,46059,3642,
,Bezirk Meilen,,01.01.2003,94.7,44453.127,444.53127,5.2,2440.932,24.40932,0,0,0,0,0,0,4963,379,55.7,37.4,0,0,0,46941,3333,
,Bezirk Meilen,,01.01.2004,93.6,44764.2,447.642,6.4,3060.8,30.608,0,0,0,0,0,0,5232,400,58,36.9,0,0,0,47825,3325,
,Bezirk Meilen,,01.01.2005,92.3,44472.909,444.72909,7.6,3661.908,36.61908,0,0,0,0,0,0,5452,415,60.1,35.5,48.183,0.48183,0.1,48183,3218,
,Bezirk Meilen,,01.01.2006,90.7,44176.342,441.76342,9,4383.54,43.8354,0,0,0,0.2,97.412,0.97412,5640,442,61.8,38.9,48.706,0.48706,0.1,48706,3547,
,Bezirk Meilen,,01.01.2007,88.9,43898.82,438.9882,10.6,5234.28,52.3428,0,0,0,0.4,197.52,1.9752,5908,494,64.2,40.3,49.38,0.4938,0.1,49380,3712,
,Bezirk Meilen,,01.01.2008,86.9,43276.2,432.762,12.3,6125.4,61.254,0,0,0,0.5,249,2.49,6096,477,65.1,36.5,99.6,0.996,0.2,49800,3414,
,Bezirk Meilen,,01.01.2009,85.3,43879.173,438.79173,13.8,7098.858,70.98858,0,0,0,0.6,308.646,3.08646,6507,434,68.6,31.3,154.323,1.54323,0.3,51441,2965,
Bezirk Meilen,Bezirk Meilen,01.01.2010,01.01.2010,83.4,43381.344,433.81344,15.5,8062.48,80.6248,0,0,0,0.8,416.128,4.16128,6630,433,69.3,34.1,156.048,1.56048,0.3,52016,3262,5.6
Bezirk Meilen,Bezirk Meilen,01.01.2011,01.01.2011,81.4,42701.626,427.01626,17.3,9075.407,90.75407,0,0,0,0.9,472.131,4.72131,6747,418,69.6,39.3,157.377,1.57377,0.3,52459,3811,6
Bezirk Meilen,Bezirk Meilen,01.01.2012,01.01.2012,78.9,42222.546,422.22546,19.6,10488.744,104.88744,0.1,53.514,0.53514,1.1,588.654,5.88654,6896,488,70.7,42.1,160.542,1.60542,0.3,53514,4107,6.7
Bezirk Meilen,Bezirk Meilen,01.01.2013,01.01.2013,76.7,41270.736,412.70736,21.6,11622.528,116.22528,0.1,53.808,0.53808,1.2,645.696,6.45696,7109,491,72.6,39.5,161.424,1.61424,0.3,53808,3870,5.6
Bezirk Meilen,Bezirk Meilen,01.01.2014,01.01.2014,74.8,40454.084,404.54084,23.3,12601.339,126.01339,0.2,108.166,1.08166,1.4,757.162,7.57162,7334,454,74.3,35.9,216.332,2.16332,0.4,54083,3539,5.3
Bezirk Meilen,Bezirk Meilen,01.01.2015,01.01.2015,72.9,39835.476,398.35476,24.9,13606.356,136.06356,0.3,163.932,1.63932,1.5,819.66,8.1966,7586,542,76,37.5,163.932,1.63932,0.3,54644,3740,5.4
Bezirk Meilen,Bezirk Meilen,01.01.2016,01.01.2016,71.3,39303.412,393.03412,26.3,14497.612,144.97612,0.4,220.496,2.20496,1.7,937.108,9.37108,7767,469,77,37.4,165.372,1.65372,0.3,55124,3771,5.2
Bezirk Meilen,Bezirk Meilen,01.01.2017,01.01.2017,70,38771.6,387.716,27.2,15065.536,150.65536,0.5,276.94,2.7694,2,1107.76,11.0776,7790,476,76.4,36.6,166.164,1.66164,0.3,55388,3727,6
Bezirk Meilen,Bezirk Meilen,01.01.2018,01.01.2018,69.6,38808.264,388.08264,27.1,15110.689,151.10689,0.7,390.313,3.90313,2.4,1338.216,13.38216,7831,444,76.1,34.7,167.277,1.67277,0.3,55759,3574,5.9
Bezirk Meilen,Bezirk Meilen,01.01.2019,01.01.2019,69,38792.49,387.9249,26.6,14954.786,149.54786,1.1,618.431,6.18431,3,1686.63,16.8663,8010,491,76.9,36.4,168.663,1.68663,0.3,56221,3796,5.9
Bezirk Meilen,Bezirk Meilen,01.01.2020,01.01.2020,68.1,38575.245,385.75245,25.9,14671.055,146.71055,1.7,962.965,9.62965,4,2265.8,22.658,8477,607,80.5,30.2,169.935,1.69935,0.3,56645,3174,5.4
Bezirk Meilen,Bezirk Meilen,01.01.2021,01.01.2021,66.2,37993.504,379.93504,25,14348,143.48,2.6,1492.192,14.92192,5.9,3386.128,33.86128,8698,618,81.7,30.6,172.176,1.72176,0.3,57392,3254,6.1
Bezirk Meilen,Bezirk Meilen,01.01.2022,01.01.2022,64.5,37137.81,371.3781,24.1,13876.298,138.76298,3.7,2130.386,21.30386,7.5,4318.35,43.1835,8837,457,82.6,26.4,172.734,1.72734,0.3,57578,2825,6
,Bezirk Meilen,,01.01.2023,63,36383.76,363.8376,22.6,13051.952,130.51952,4.9,2829.848,28.29848,9.2,5313.184,53.13184,8940,456,83.1,26.2,173.256,1.73256,0.3,57752,2821,
,Bezirk Pfäffikon,,01.01.2002,95,25731.7,257.317,5,1354.3,13.543,0,0,0,0,0,0,3395,163,67.3,36.1,0,0,0,27086,1820,
,Bezirk Pfäffikon,,01.01.2003,93.9,25846.914,258.46914,6.1,1679.086,16.79086,0,0,0,0,0,0,3518,237,68.9,33.2,0,0,0,27526,1697,
,Bezirk Pfäffikon,,01.01.2004,92.7,25752.987,257.52987,7.2,2000.232,20.00232,0,0,0,0,0,0,3712,259,72.2,31.3,0,0,0,27781,1607,
,Bezirk Pfäffikon,,01.01.2005,91.3,25824.205,258.24205,8.6,2432.51,24.3251,0,0,0,0,0,0,3805,233,73.5,31.2,28.285,0.28285,0.1,28285,1617,
,Bezirk Pfäffikon,,01.01.2006,89.8,25617.246,256.17246,10,2852.7,28.527,0,0,0,0.2,57.054,0.57054,3955,230,75.9,33.1,0,0,0,28527,1727,
,Bezirk Pfäffikon,,01.01.2007,88.2,25442.172,254.42172,11.4,3288.444,32.88444,0,0,0,0.3,86.538,0.86538,4029,243,76.4,31.4,28.846,0.28846,0.1,28846,1653,
,Bezirk Pfäffikon,,01.01.2008,86.6,25210.992,252.10992,12.8,3726.336,37.26336,0,0,0,0.4,116.448,1.16448,4195,270,78.6,31.1,29.112,0.29112,0.1,29112,1658,
,Bezirk Pfäffikon,,01.01.2009,85.2,25274.58,252.7458,14.1,4182.765,41.82765,0,0,0,0.5,148.325,1.48325,4250,235,78.8,28.7,59.33,0.5933,0.2,29665,1546,
Bezirk Pfäffikon,Bezirk Pfäffikon,01.01.2010,01.01.2010,83.6,25208.744,252.08744,15.7,4734.178,47.34178,0,0,0,0.6,180.924,1.80924,4348,232,79.4,30.5,60.308,0.60308,0.2,30154,1667,10
Bezirk Pfäffikon,Bezirk Pfäffikon,01.01.2011,01.01.2011,81.7,25117.031,251.17031,17.3,5318.539,53.18539,0,0,0,0.8,245.944,2.45944,4447,222,79.8,35,61.486,0.61486,0.2,30743,1951,8.2
Bezirk Pfäffikon,Bezirk Pfäffikon,01.01.2012,01.01.2012,78.9,25128.861,251.28861,19.9,6337.951,63.37951,0,0,0,0.9,286.641,2.86641,4570,265,81,39.7,63.698,0.63698,0.2,31849,2241,9.1
Bezirk Pfäffikon,Bezirk Pfäffikon,01.01.2013,01.01.2013,76.7,24800.945,248.00945,21.9,7081.365,70.81365,0.1,32.335,0.32335,1.1,355.685,3.55685,4689,257,81.9,35.2,64.67,0.6467,0.2,32335,2018,8.7
Bezirk Pfäffikon,Bezirk Pfäffikon,01.01.2014,01.01.2014,74.6,24293.49,242.9349,23.8,7750.47,77.5047,0.1,32.565,0.32565,1.3,423.345,4.23345,4767,267,82.5,33.1,65.13,0.6513,0.2,32565,1911,8.3
Bezirk Pfäffikon,Bezirk Pfäffikon,01.01.2015,01.01.2015,72.5,24000.4,240.004,25.5,8441.52,84.4152,0.3,99.312,0.99312,1.4,463.456,4.63456,4906,305,84.1,34.6,99.312,0.99312,0.3,33104,2018,8.2
Bezirk Pfäffikon,Bezirk Pfäffikon,01.01.2016,01.01.2016,70.6,23614.288,236.14288,27.2,9097.856,90.97856,0.3,100.344,1.00344,1.6,535.168,5.35168,5013,286,85.4,33,100.344,1.00344,0.3,33448,1940,8.2
Bezirk Pfäffikon,Bezirk Pfäffikon,01.01.2017,01.01.2017,69,23309.58,233.0958,28.4,9594.088,95.94088,0.5,168.91,1.6891,1.9,641.858,6.41858,4949,282,83.5,30.8,101.346,1.01346,0.3,33782,1827,9.3
Bezirk Pfäffikon,Bezirk Pfäffikon,01.01.2018,01.01.2018,68.4,23341.5,233.415,28.7,9793.875,97.93875,0.6,204.75,2.0475,2.1,716.625,7.16625,5025,229,83.9,30.1,102.375,1.02375,0.3,34125,1804,8.1
Bezirk Pfäffikon,Bezirk Pfäffikon,01.01.2019,01.01.2019,67.4,23108.09,231.0809,29,9942.65,99.4265,0.8,274.28,2.7428,2.5,857.125,8.57125,5063,270,84,31.9,102.855,1.02855,0.3,34285,1925,8.1
Bezirk Pfäffikon,Bezirk Pfäffikon,01.01.2020,01.01.2020,66.7,23078.867,230.78867,28.6,9895.886,98.95886,1.2,415.212,4.15212,3.2,1107.232,11.07232,5275,271,86.8,25.2,103.803,1.03803,0.3,34601,1534,7.5
Bezirk Pfäffikon,Bezirk Pfäffikon,01.01.2021,01.01.2021,65.5,22851.64,228.5164,28,9768.64,97.6864,1.8,627.984,6.27984,4.4,1535.072,15.35072,5326,323,87.2,25,104.664,1.04664,0.3,34888,1528,8.7
Bezirk Pfäffikon,Bezirk Pfäffikon,01.01.2022,01.01.2022,64,22396.16,223.9616,27.2,9518.368,95.18368,2.7,944.838,9.44838,5.8,2029.652,20.29652,5405,273,87.8,21.9,104.982,1.04982,0.3,34994,1348,9.4
,Bezirk Pfäffikon,,01.01.2023,62.8,22164.632,221.64632,26.2,9247.028,92.47028,3.7,1305.878,13.05878,7.1,2505.874,25.05874,5500,285,88.5,21.9,105.882,1.05882,0.3,35294,1359,
,Bezirk Uster,,01.01.2002,95.4,52051.194,520.51194,4.5,2455.245,24.55245,0,0,0,0,0,0,5780,337,54.2,38.8,0,0,0,54561,4132,
,Bezirk Uster,,01.01.2003,94.2,51629.136,516.29136,5.8,3178.864,31.78864,0,0,0,0,0,0,6111,524,56.7,33.3,0,0,0,54808,3588,
,Bezirk Uster,,01.01.2004,92.8,51696.096,516.96096,7.2,4010.904,40.10904,0,0,0,0,0,0,6426,499,59.5,32.8,0,0,0,55707,3541,
,Bezirk Uster,,01.01.2005,91.1,51415.929,514.15929,8.8,4966.632,49.66632,0,0,0,0,0,0,6716,540,61.5,33.7,56.439,0.56439,0.1,56439,3675,
,Bezirk Uster,,01.01.2006,89.5,50773.35,507.7335,10.2,5786.46,57.8646,0,0,0,0.2,113.46,1.1346,6912,490,62.7,33.1,0,0,0,56730,3648,
,Bezirk Uster,,01.01.2007,87.6,50200.932,502.00932,11.9,6819.533,68.19533,0,0,0,0.3,171.921,1.71921,7154,590,64.1,34.1,57.307,0.57307,0.1,57307,3804,
,Bezirk Uster,,01.01.2008,85.4,49843.71,498.4371,13.9,8112.735,81.12735,0,0,0,0.4,233.46,2.3346,7411,584,65.4,34.4,116.73,1.1673,0.2,58365,3900,
,Bezirk Uster,,01.01.2009,83.7,52161.84,521.6184,15.5,9659.6,96.596,0,0,0,0.5,311.6,3.116,7994,577,68.8,30.8,186.96,1.8696,0.3,62320,3578,
Bezirk Uster,Bezirk Uster,01.01.2010,01.01.2010,82,51861.72,518.6172,17,10751.82,107.5182,0,0,0,0.6,379.476,3.79476,8175,463,69.4,33.3,189.738,1.89738,0.3,63246,3918,9.5
Bezirk Uster,Bezirk Uster,01.01.2011,01.01.2011,80,51415.2,514.152,18.9,12146.841,121.46841,0,0,0,0.8,514.152,5.14152,8335,534,69.1,39.3,192.807,1.92807,0.3,64269,4740,9.1
Bezirk Uster,Bezirk Uster,01.01.2012,01.01.2012,77.4,50881.212,508.81212,21.3,14002.194,140.02194,0,0,0,0.9,591.642,5.91642,8506,573,69.9,42.5,262.952,2.62952,0.4,65738,5175,9
Bezirk Uster,Bezirk Uster,01.01.2013,01.01.2013,74.9,49754.572,497.54572,23.6,15677.008,156.77008,0.1,66.428,0.66428,1.1,730.708,7.30708,8667,553,70.6,39,265.712,2.65712,0.4,66428,4779,8.2
Bezirk Uster,Bezirk Uster,01.01.2014,01.01.2014,72.8,48651.512,486.51512,25.4,16974.566,169.74566,0.1,66.829,0.66829,1.3,868.777,8.68777,8821,563,71,37.4,267.316,2.67316,0.4,66829,4651,7.9
Bezirk Uster,Bezirk Uster,01.01.2015,01.01.2015,70.9,47879.479,478.79479,27,18233.37,182.3337,0.2,135.062,1.35062,1.5,1012.965,10.12965,9019,642,71.7,37,270.124,2.70124,0.4,67531,4652,8.3
Bezirk Uster,Bezirk Uster,01.01.2016,01.01.2016,69.2,47158.416,471.58416,28.4,19354.032,193.54032,0.3,204.444,2.04444,1.7,1158.516,11.58516,9248,595,72.5,36.9,272.592,2.72592,0.4,68148,4704,8.8
Bezirk Uster,Bezirk Uster,01.01.2017,01.01.2017,67.8,46517.58,465.1758,29.5,20239.95,202.3995,0.4,274.44,2.7444,1.9,1303.59,13.0359,9355,612,72.5,35.5,274.44,2.7444,0.4,68610,4582,8.5
Bezirk Uster,Bezirk Uster,01.01.2018,01.01.2018,67.2,46388.832,463.88832,29.6,20433.176,204.33176,0.6,414.186,4.14186,2.2,1518.682,15.18682,9615,571,73.8,32.9,276.124,2.76124,0.4,69031,4285,8.5
Bezirk Uster,Bezirk Uster,01.01.2019,01.01.2019,66.5,46257.4,462.574,29.6,20589.76,205.8976,0.9,626.04,6.2604,2.6,1808.56,18.0856,9923,595,75.5,35.4,347.8,3.478,0.5,69560,4652,8
Bezirk Uster,Bezirk Uster,01.01.2020,01.01.2020,65.7,46204.182,462.04182,29.2,20535.192,205.35192,1.3,914.238,9.14238,3.4,2391.084,23.91084,10543,750,79.2,27.5,351.63,3.5163,0.5,70326,3660,8.1
Bezirk Uster,Bezirk Uster,01.01.2021,01.01.2021,64.2,45632.718,456.32718,28.3,20115.357,201.15357,2,1421.58,14.2158,5,3553.95,35.5395,10836,803,80.2,28.1,355.395,3.55395,0.5,71079,3796,8.3
Bezirk Uster,Bezirk Uster,01.01.2022,01.01.2022,62.8,44613.12,446.1312,27.1,19251.84,192.5184,2.9,2060.16,20.6016,6.8,4830.72,48.3072,10817,616,79.2,24,355.2,3.552,0.5,71040,3275,9.1
,Bezirk Uster,,01.01.2023,61.1,43621.734,436.21734,25.9,18491.046,184.91046,4.1,2927.154,29.27154,8.5,6068.49,60.6849,11008,628,80.1,25.4,285.576,2.85576,0.4,71394,3488,
,Bezirk Winterthur,,01.01.2002,95.1,59516.433,595.16433,4.9,3066.567,30.66567,0,0,0,0,0,0,8102,425,59.6,31.9,0,0,0,62583,4333,
,Bezirk Winterthur,,01.01.2003,93.9,59537.295,595.37295,6.1,3867.705,38.67705,0,0,0,0,0,0,8498,604,61.8,28.1,0,0,0,63405,3868,
,Bezirk Winterthur,,01.01.2004,92.6,60027.024,600.27024,7.3,4732.152,47.32152,0,0,0,0,0,0,8979,656,64.6,27.5,64.824,0.64824,0.1,64824,3814,
,Bezirk Winterthur,,01.01.2005,91.3,59443.604,594.43604,8.6,5599.288,55.99288,0,0,0,0,0,0,9231,628,65.6,25.7,130.216,1.30216,0.2,65108,3617,
,Bezirk Winterthur,,01.01.2006,89.7,58910.475,589.10475,10,6567.5,65.675,0,0,0,0.1,65.675,0.65675,9420,610,66.6,26.3,65.675,0.65675,0.1,65675,3717,
,Bezirk Winterthur,,01.01.2007,87.7,58397.676,583.97676,11.9,7923.972,79.23972,0,0,0,0.2,133.176,1.33176,9670,562,67.8,27.6,133.176,1.33176,0.2,66588,3929,
,Bezirk Winterthur,,01.01.2008,86.1,57916.887,579.16887,13.3,8946.511,89.46511,0,0,0,0.3,201.801,2.01801,9936,604,68.4,26,201.801,2.01801,0.3,67267,3771,
,Bezirk Winterthur,,01.01.2009,84.5,57596.89,575.9689,14.8,10087.976,100.87976,0,0,0,0.4,272.648,2.72648,10044,545,67.8,23.7,272.648,2.72648,0.4,68162,3511,
Bezirk Winterthur,Bezirk Winterthur,01.01.2010,01.01.2010,82.7,57392.973,573.92973,16.5,11450.835,114.50835,0,0,0,0.4,277.596,2.77596,10222,524,68.2,24.6,277.596,2.77596,0.4,69399,3684,12.8
Bezirk Winterthur,Bezirk Winterthur,01.01.2011,01.01.2011,80.6,57141.37,571.4137,18.4,13044.68,130.4468,0,0,0,0.5,354.475,3.54475,10486,550,68.4,28.7,283.58,2.8358,0.4,70895,4397,11.7
Bezirk Winterthur,Bezirk Winterthur,01.01.2012,01.01.2012,77.8,56790.11,567.9011,21.1,15401.945,154.01945,0,0,0,0.7,510.965,5.10965,10699,596,68.6,31.6,291.98,2.9198,0.4,72995,4932,11.1
Bezirk Winterthur,Bezirk Winterthur,01.01.2013,01.01.2013,75.4,55995.81,559.9581,23.2,17229.48,172.2948,0.1,74.265,0.74265,0.8,594.12,5.9412,10799,574,68.3,29.4,297.06,2.9706,0.4,74265,4638,10.8
Bezirk Winterthur,Bezirk Winterthur,01.01.2014,01.01.2014,73.4,54894.392,548.94392,25.1,18771.788,187.71788,0.1,74.788,0.74788,1,747.88,7.4788,10990,574,68.8,26.8,299.152,2.99152,0.4,74788,4288,10.3
Bezirk Winterthur,Bezirk Winterthur,01.01.2015,01.01.2015,71.3,54088.18,540.8818,26.9,20406.34,204.0634,0.2,151.72,1.5172,1.2,910.32,9.1032,11212,720,69.4,28,303.44,3.0344,0.4,75860,4531,10.3
Bezirk Winterthur,Bezirk Winterthur,01.01.2016,01.01.2016,69.4,53202.734,532.02734,28.6,21925.046,219.25046,0.3,229.983,2.29983,1.3,996.593,9.96593,11429,656,70,28,306.644,3.06644,0.4,76661,4571,11.4
Bezirk Winterthur,Bezirk Winterthur,01.01.2017,01.01.2017,68,52431.4,524.314,29.7,22900.185,229.00185,0.4,308.42,3.0842,1.5,1156.575,11.56575,11494,618,69.5,27.3,308.42,3.0842,0.4,77105,4522,11.1
Bezirk Winterthur,Bezirk Winterthur,01.01.2018,01.01.2018,67.4,52101.548,521.01548,29.9,23113.298,231.13298,0.6,463.812,4.63812,1.7,1314.134,13.14134,11583,569,69.2,25.5,309.208,3.09208,0.4,77302,4265,10.9
Bezirk Winterthur,Bezirk Winterthur,01.01.2019,01.01.2019,66.3,51429.573,514.29573,30.4,23581.584,235.81584,0.8,620.568,6.20568,2.1,1628.991,16.28991,11623,606,68.7,25.6,310.284,3.10284,0.4,77571,4338,10.7
Bezirk Winterthur,Bezirk Winterthur,01.01.2020,01.01.2020,65.5,51310.08,513.1008,30.3,23735.808,237.35808,1.2,940.032,9.40032,2.7,2115.072,21.15072,12215,703,71.3,20.1,235.008,2.35008,0.3,78336,3439,10.8
Bezirk Winterthur,Bezirk Winterthur,01.01.2021,01.01.2021,63.9,50685.48,506.8548,29.8,23637.36,236.3736,1.9,1507.08,15.0708,4.1,3252.12,32.5212,12407,755,71.8,21.3,237.96,2.3796,0.3,79320,3688,11.1
Bezirk Winterthur,Bezirk Winterthur,01.01.2022,01.01.2022,62.7,49719.846,497.19846,28.8,22837.824,228.37824,2.7,2141.046,21.41046,5.5,4361.39,43.6139,12327,640,70.7,17.9,237.894,2.37894,0.3,79298,3127,10.9
,Bezirk Winterthur,,01.01.2023,61.2,48695.616,486.95616,27.7,22040.336,220.40336,3.8,3023.584,30.23584,7,5569.76,55.6976,12282,566,69.6,19.2,238.704,2.38704,0.3,79568,3394,
,Bezirk Zürich,,01.01.2002,94.8,126450.876,1264.50876,5.2,6936.124,69.36124,0,0,0,0,0,0,15011,1092,44.6,30.9,0,0,0,133387,10393,
,Bezirk Zürich,,01.01.2003,93.6,123681.168,1236.81168,6.4,8456.832,84.56832,0,0,0,0,0,0,15905,1482,46.8,26.4,0,0,0,132138,8972,
,Bezirk Zürich,,01.01.2004,92.3,122024.292,1220.24292,7.6,10047.504,100.47504,0,0,0,0,0,0,16586,1530,48.7,25.8,132.204,1.32204,0.1,132204,8792,
,Bezirk Zürich,,01.01.2005,90.8,119400.184,1194.00184,9,11834.82,118.3482,0,0,0,0,0,0,17178,1453,50.2,24.7,131.498,1.31498,0.1,131498,8448,
