GEBIET_NAME,INDIKATOR_NAME,INDIKATOR_JAHR,INDIKATOR_VALUE
Hittnau,Gemeindebeitrag an ZVV [Fr./Einw.],2011,29
Hittnau,Gemeindebeitrag an ZVV [Fr./Einw.],2012,31
Hittnau,Gemeindebeitrag an ZVV [Fr./Einw.],2013,29
Hittnau,Gemeindebeitrag an ZVV [Fr./Einw.],2014,33
Hittnau,Gemeindebeitrag an ZVV [Fr./Einw.],2015,32
Hittnau,Gemeindebeitrag an ZVV [Fr./Einw.],2016,33
Hittnau,Gemeindebeitrag an ZVV [Fr./Einw.],2017,38
Hittnau,Gemeindebeitrag an ZVV [Fr./Einw.],2018,38
Hittnau,Gemeindebeitrag an ZVV [Fr./Einw.],2019,32
Hittnau,Gemeindebeitrag an ZVV [Fr./Einw.],2020,41
Hittnau,Gemeindebeitrag an ZVV [Fr./Einw.],2021,47
Illnau-Effretikon (bis 2015),Gemeindebeitrag an ZVV [Fr./Einw.],1994,71
Illnau-Effretikon (bis 2015),Gemeindebeitrag an ZVV [Fr./Einw.],1995,72
Illnau-Effretikon (bis 2015),Gemeindebeitrag an ZVV [Fr./Einw.],1996,82
Illnau-Effretikon (bis 2015),Gemeindebeitrag an ZVV [Fr./Einw.],1997,80
Illnau-Effretikon (bis 2015),Gemeindebeitrag an ZVV [Fr./Einw.],1998,72
Illnau-Effretikon (bis 2015),Gemeindebeitrag an ZVV [Fr./Einw.],1999,67
Illnau-Effretikon (bis 2015),Gemeindebeitrag an ZVV [Fr./Einw.],2000,63
Illnau-Effretikon (bis 2015),Gemeindebeitrag an ZVV [Fr./Einw.],2001,61
Illnau-Effretikon (bis 2015),Gemeindebeitrag an ZVV [Fr./Einw.],2002,59
Illnau-Effretikon (bis 2015),Gemeindebeitrag an ZVV [Fr./Einw.],2003,64
Illnau-Effretikon (bis 2015),Gemeindebeitrag an ZVV [Fr./Einw.],2004,64
Illnau-Effretikon (bis 2015),Gemeindebeitrag an ZVV [Fr./Einw.],2005,65
Illnau-Effretikon (bis 2015),Gemeindebeitrag an ZVV [Fr./Einw.],2006,66
Illnau-Effretikon (bis 2015),Gemeindebeitrag an ZVV [Fr./Einw.],2007,65
Illnau-Effretikon (bis 2015),Gemeindebeitrag an ZVV [Fr./Einw.],2008,74
Illnau-Effretikon (bis 2015),Gemeindebeitrag an ZVV [Fr./Einw.],2009,81
Illnau-Effretikon (bis 2015),Gemeindebeitrag an ZVV [Fr./Einw.],2010,84
Illnau-Effretikon (bis 2015),Gemeindebeitrag an ZVV [Fr./Einw.],2011,81
Illnau-Effretikon (bis 2015),Gemeindebeitrag an ZVV [Fr./Einw.],2012,81
Illnau-Effretikon (bis 2015),Gemeindebeitrag an ZVV [Fr./Einw.],2013,77
Illnau-Effretikon (bis 2015),Gemeindebeitrag an ZVV [Fr./Einw.],2014,75
Illnau-Effretikon (bis 2015),Gemeindebeitrag an ZVV [Fr./Einw.],2015,76
Kyburg (bis 2015),Gemeindebeitrag an ZVV [Fr./Einw.],1994,56
Kyburg (bis 2015),Gemeindebeitrag an ZVV [Fr./Einw.],1995,56
Kyburg (bis 2015),Gemeindebeitrag an ZVV [Fr./Einw.],1996,54
Kyburg (bis 2015),Gemeindebeitrag an ZVV [Fr./Einw.],1997,54
Kyburg (bis 2015),Gemeindebeitrag an ZVV [Fr./Einw.],1998,55
Kyburg (bis 2015),Gemeindebeitrag an ZVV [Fr./Einw.],1999,50
Kyburg (bis 2015),Gemeindebeitrag an ZVV [Fr./Einw.],2000,51
Kyburg (bis 2015),Gemeindebeitrag an ZVV [Fr./Einw.],2001,50
Kyburg (bis 2015),Gemeindebeitrag an ZVV [Fr./Einw.],2002,54
Kyburg (bis 2015),Gemeindebeitrag an ZVV [Fr./Einw.],2003,63
Kyburg (bis 2015),Gemeindebeitrag an ZVV [Fr./Einw.],2004,65
Kyburg (bis 2015),Gemeindebeitrag an ZVV [Fr./Einw.],2005,61
Kyburg (bis 2015),Gemeindebeitrag an ZVV [Fr./Einw.],2006,62
Kyburg (bis 2015),Gemeindebeitrag an ZVV [Fr./Einw.],2007,64
Kyburg (bis 2015),Gemeindebeitrag an ZVV [Fr./Einw.],2008,72
Kyburg (bis 2015),Gemeindebeitrag an ZVV [Fr./Einw.],2009,80
Kyburg (bis 2015),Gemeindebeitrag an ZVV [Fr./Einw.],2010,82
Kyburg (bis 2015),Gemeindebeitrag an ZVV [Fr./Einw.],2011,78
Kyburg (bis 2015),Gemeindebeitrag an ZVV [Fr./Einw.],2012,80
Kyburg (bis 2015),Gemeindebeitrag an ZVV [Fr./Einw.],2013,81
Kyburg (bis 2015),Gemeindebeitrag an ZVV [Fr./Einw.],2014,99
Kyburg (bis 2015),Gemeindebeitrag an ZVV [Fr./Einw.],2015,101
Lindau,Gemeindebeitrag an ZVV [Fr./Einw.],1994,90
Lindau,Gemeindebeitrag an ZVV [Fr./Einw.],1995,90
Lindau,Gemeindebeitrag an ZVV [Fr./Einw.],1996,104
Lindau,Gemeindebeitrag an ZVV [Fr./Einw.],1997,97
Lindau,Gemeindebeitrag an ZVV [Fr./Einw.],1998,88
Lindau,Gemeindebeitrag an ZVV [Fr./Einw.],1999,76
Lindau,Gemeindebeitrag an ZVV [Fr./Einw.],2000,70
Lindau,Gemeindebeitrag an ZVV [Fr./Einw.],2001,68
Lindau,Gemeindebeitrag an ZVV [Fr./Einw.],2002,65
Lindau,Gemeindebeitrag an ZVV [Fr./Einw.],2003,72
Lindau,Gemeindebeitrag an ZVV [Fr./Einw.],2004,72
Lindau,Gemeindebeitrag an ZVV [Fr./Einw.],2005,73
Lindau,Gemeindebeitrag an ZVV [Fr./Einw.],2006,73
Lindau,Gemeindebeitrag an ZVV [Fr./Einw.],2007,62
Lindau,Gemeindebeitrag an ZVV [Fr./Einw.],2008,70
Lindau,Gemeindebeitrag an ZVV [Fr./Einw.],2009,75
Lindau,Gemeindebeitrag an ZVV [Fr./Einw.],2010,78
Lindau,Gemeindebeitrag an ZVV [Fr./Einw.],2011,75
Lindau,Gemeindebeitrag an ZVV [Fr./Einw.],2012,75
Lindau,Gemeindebeitrag an ZVV [Fr./Einw.],2013,70
Lindau,Gemeindebeitrag an ZVV [Fr./Einw.],2014,74
Lindau,Gemeindebeitrag an ZVV [Fr./Einw.],2015,74
Lindau,Gemeindebeitrag an ZVV [Fr./Einw.],2016,76
Lindau,Gemeindebeitrag an ZVV [Fr./Einw.],2017,74
Lindau,Gemeindebeitrag an ZVV [Fr./Einw.],2018,73
Lindau,Gemeindebeitrag an ZVV [Fr./Einw.],2019,69
Lindau,Gemeindebeitrag an ZVV [Fr./Einw.],2020,85
Lindau,Gemeindebeitrag an ZVV [Fr./Einw.],2021,99
Pfäffikon,Gemeindebeitrag an ZVV [Fr./Einw.],1994,48
Pfäffikon,Gemeindebeitrag an ZVV [Fr./Einw.],1995,48
Pfäffikon,Gemeindebeitrag an ZVV [Fr./Einw.],1996,53
Pfäffikon,Gemeindebeitrag an ZVV [Fr./Einw.],1997,52
Pfäffikon,Gemeindebeitrag an ZVV [Fr./Einw.],1998,46
Pfäffikon,Gemeindebeitrag an ZVV [Fr./Einw.],1999,42
Pfäffikon,Gemeindebeitrag an ZVV [Fr./Einw.],2000,40
Pfäffikon,Gemeindebeitrag an ZVV [Fr./Einw.],2001,40
Pfäffikon,Gemeindebeitrag an ZVV [Fr./Einw.],2002,37
Pfäffikon,Gemeindebeitrag an ZVV [Fr./Einw.],2003,41
Pfäffikon,Gemeindebeitrag an ZVV [Fr./Einw.],2004,40
Pfäffikon,Gemeindebeitrag an ZVV [Fr./Einw.],2005,40
Pfäffikon,Gemeindebeitrag an ZVV [Fr./Einw.],2006,41
Pfäffikon,Gemeindebeitrag an ZVV [Fr./Einw.],2007,38
Pfäffikon,Gemeindebeitrag an ZVV [Fr./Einw.],2008,44
Pfäffikon,Gemeindebeitrag an ZVV [Fr./Einw.],2009,47
Pfäffikon,Gemeindebeitrag an ZVV [Fr./Einw.],2010,49
Pfäffikon,Gemeindebeitrag an ZVV [Fr./Einw.],2011,45
Pfäffikon,Gemeindebeitrag an ZVV [Fr./Einw.],2012,46
Pfäffikon,Gemeindebeitrag an ZVV [Fr./Einw.],2013,44
Pfäffikon,Gemeindebeitrag an ZVV [Fr./Einw.],2014,47
Pfäffikon,Gemeindebeitrag an ZVV [Fr./Einw.],2015,47
Pfäffikon,Gemeindebeitrag an ZVV [Fr./Einw.],2016,47
Pfäffikon,Gemeindebeitrag an ZVV [Fr./Einw.],2017,48
Pfäffikon,Gemeindebeitrag an ZVV [Fr./Einw.],2018,48
Pfäffikon,Gemeindebeitrag an ZVV [Fr./Einw.],2019,45
Pfäffikon,Gemeindebeitrag an ZVV [Fr./Einw.],2020,55
Pfäffikon,Gemeindebeitrag an ZVV [Fr./Einw.],2021,63
Russikon,Gemeindebeitrag an ZVV [Fr./Einw.],1994,52
Russikon,Gemeindebeitrag an ZVV [Fr./Einw.],1995,53
Russikon,Gemeindebeitrag an ZVV [Fr./Einw.],1996,58
Russikon,Gemeindebeitrag an ZVV [Fr./Einw.],1997,57
Russikon,Gemeindebeitrag an ZVV [Fr./Einw.],1998,52
Russikon,Gemeindebeitrag an ZVV [Fr./Einw.],1999,46
Russikon,Gemeindebeitrag an ZVV [Fr./Einw.],2000,40
Russikon,Gemeindebeitrag an ZVV [Fr./Einw.],2001,40
Russikon,Gemeindebeitrag an ZVV [Fr./Einw.],2002,40
Russikon,Gemeindebeitrag an ZVV [Fr./Einw.],2003,43
Russikon,Gemeindebeitrag an ZVV [Fr./Einw.],2004,43
Russikon,Gemeindebeitrag an ZVV [Fr./Einw.],2005,44
Russikon,Gemeindebeitrag an ZVV [Fr./Einw.],2006,46
Russikon,Gemeindebeitrag an ZVV [Fr./Einw.],2007,43
Russikon,Gemeindebeitrag an ZVV [Fr./Einw.],2008,49
Russikon,Gemeindebeitrag an ZVV [Fr./Einw.],2009,52
Russikon,Gemeindebeitrag an ZVV [Fr./Einw.],2010,53
Russikon,Gemeindebeitrag an ZVV [Fr./Einw.],2011,50
Russikon,Gemeindebeitrag an ZVV [Fr./Einw.],2012,51
Russikon,Gemeindebeitrag an ZVV [Fr./Einw.],2013,49
Russikon,Gemeindebeitrag an ZVV [Fr./Einw.],2014,50
Russikon,Gemeindebeitrag an ZVV [Fr./Einw.],2015,50
Russikon,Gemeindebeitrag an ZVV [Fr./Einw.],2016,50
Russikon,Gemeindebeitrag an ZVV [Fr./Einw.],2017,45
Russikon,Gemeindebeitrag an ZVV [Fr./Einw.],2018,45
Russikon,Gemeindebeitrag an ZVV [Fr./Einw.],2019,44
Russikon,Gemeindebeitrag an ZVV [Fr./Einw.],2020,54
Russikon,Gemeindebeitrag an ZVV [Fr./Einw.],2021,62
Sternenberg (bis 2014),Gemeindebeitrag an ZVV [Fr./Einw.],1994,46
Sternenberg (bis 2014),Gemeindebeitrag an ZVV [Fr./Einw.],1995,46
Sternenberg (bis 2014),Gemeindebeitrag an ZVV [Fr./Einw.],1996,49
Sternenberg (bis 2014),Gemeindebeitrag an ZVV [Fr./Einw.],1997,50
Sternenberg (bis 2014),Gemeindebeitrag an ZVV [Fr./Einw.],1998,44
Sternenberg (bis 2014),Gemeindebeitrag an ZVV [Fr./Einw.],1999,40
Sternenberg (bis 2014),Gemeindebeitrag an ZVV [Fr./Einw.],2000,39
Sternenberg (bis 2014),Gemeindebeitrag an ZVV [Fr./Einw.],2001,38
Sternenberg (bis 2014),Gemeindebeitrag an ZVV [Fr./Einw.],2002,38
Sternenberg (bis 2014),Gemeindebeitrag an ZVV [Fr./Einw.],2003,37
Sternenberg (bis 2014),Gemeindebeitrag an ZVV [Fr./Einw.],2004,37
Sternenberg (bis 2014),Gemeindebeitrag an ZVV [Fr./Einw.],2005,34
Sternenberg (bis 2014),Gemeindebeitrag an ZVV [Fr./Einw.],2006,36
Sternenberg (bis 2014),Gemeindebeitrag an ZVV [Fr./Einw.],2007,32
Sternenberg (bis 2014),Gemeindebeitrag an ZVV [Fr./Einw.],2008,38
Sternenberg (bis 2014),Gemeindebeitrag an ZVV [Fr./Einw.],2009,41
Sternenberg (bis 2014),Gemeindebeitrag an ZVV [Fr./Einw.],2010,41
Sternenberg (bis 2014),Gemeindebeitrag an ZVV [Fr./Einw.],2011,40
Sternenberg (bis 2014),Gemeindebeitrag an ZVV [Fr./Einw.],2012,42
Sternenberg (bis 2014),Gemeindebeitrag an ZVV [Fr./Einw.],2013,41
Sternenberg (bis 2014),Gemeindebeitrag an ZVV [Fr./Einw.],2014,39
Weisslingen,Gemeindebeitrag an ZVV [Fr./Einw.],1994,44
Weisslingen,Gemeindebeitrag an ZVV [Fr./Einw.],1995,44
Weisslingen,Gemeindebeitrag an ZVV [Fr./Einw.],1996,49
Weisslingen,Gemeindebeitrag an ZVV [Fr./Einw.],1997,44
Weisslingen,Gemeindebeitrag an ZVV [Fr./Einw.],1998,40
Weisslingen,Gemeindebeitrag an ZVV [Fr./Einw.],1999,37
Weisslingen,Gemeindebeitrag an ZVV [Fr./Einw.],2000,34
Weisslingen,Gemeindebeitrag an ZVV [Fr./Einw.],2001,33
Weisslingen,Gemeindebeitrag an ZVV [Fr./Einw.],2002,32
Weisslingen,Gemeindebeitrag an ZVV [Fr./Einw.],2003,34
Weisslingen,Gemeindebeitrag an ZVV [Fr./Einw.],2004,34
Weisslingen,Gemeindebeitrag an ZVV [Fr./Einw.],2005,32
Weisslingen,Gemeindebeitrag an ZVV [Fr./Einw.],2006,32
Weisslingen,Gemeindebeitrag an ZVV [Fr./Einw.],2007,32
Weisslingen,Gemeindebeitrag an ZVV [Fr./Einw.],2008,36
Weisslingen,Gemeindebeitrag an ZVV [Fr./Einw.],2009,37
Weisslingen,Gemeindebeitrag an ZVV [Fr./Einw.],2010,38
Weisslingen,Gemeindebeitrag an ZVV [Fr./Einw.],2011,37
Weisslingen,Gemeindebeitrag an ZVV [Fr./Einw.],2012,40
Weisslingen,Gemeindebeitrag an ZVV [Fr./Einw.],2013,39
Weisslingen,Gemeindebeitrag an ZVV [Fr./Einw.],2014,40
Weisslingen,Gemeindebeitrag an ZVV [Fr./Einw.],2015,40
Weisslingen,Gemeindebeitrag an ZVV [Fr./Einw.],2016,41
Weisslingen,Gemeindebeitrag an ZVV [Fr./Einw.],2017,38
Weisslingen,Gemeindebeitrag an ZVV [Fr./Einw.],2018,38
Weisslingen,Gemeindebeitrag an ZVV [Fr./Einw.],2019,35
Weisslingen,Gemeindebeitrag an ZVV [Fr./Einw.],2020,43
Weisslingen,Gemeindebeitrag an ZVV [Fr./Einw.],2021,50
Wila,Gemeindebeitrag an ZVV [Fr./Einw.],1994,48
Wila,Gemeindebeitrag an ZVV [Fr./Einw.],1995,48
Wila,Gemeindebeitrag an ZVV [Fr./Einw.],1996,52
Wila,Gemeindebeitrag an ZVV [Fr./Einw.],1997,50
Wila,Gemeindebeitrag an ZVV [Fr./Einw.],1998,46
Wila,Gemeindebeitrag an ZVV [Fr./Einw.],1999,42
Wila,Gemeindebeitrag an ZVV [Fr./Einw.],2000,44
Wila,Gemeindebeitrag an ZVV [Fr./Einw.],2001,42
Wila,Gemeindebeitrag an ZVV [Fr./Einw.],2002,40
Wila,Gemeindebeitrag an ZVV [Fr./Einw.],2003,45
Wila,Gemeindebeitrag an ZVV [Fr./Einw.],2004,45
Wila,Gemeindebeitrag an ZVV [Fr./Einw.],2005,43
Wila,Gemeindebeitrag an ZVV [Fr./Einw.],2006,44
Wila,Gemeindebeitrag an ZVV [Fr./Einw.],2007,42
Wila,Gemeindebeitrag an ZVV [Fr./Einw.],2008,47
Wila,Gemeindebeitrag an ZVV [Fr./Einw.],2009,51
Wila,Gemeindebeitrag an ZVV [Fr./Einw.],2010,53
Wila,Gemeindebeitrag an ZVV [Fr./Einw.],2011,50
Wila,Gemeindebeitrag an ZVV [Fr./Einw.],2012,52
Wila,Gemeindebeitrag an ZVV [Fr./Einw.],2013,49
Wila,Gemeindebeitrag an ZVV [Fr./Einw.],2014,52
Wila,Gemeindebeitrag an ZVV [Fr./Einw.],2015,53
Wila,Gemeindebeitrag an ZVV [Fr./Einw.],2016,54
Wila,Gemeindebeitrag an ZVV [Fr./Einw.],2017,53
Wila,Gemeindebeitrag an ZVV [Fr./Einw.],2018,53
Wila,Gemeindebeitrag an ZVV [Fr./Einw.],2019,50
Wila,Gemeindebeitrag an ZVV [Fr./Einw.],2020,62
Wila,Gemeindebeitrag an ZVV [Fr./Einw.],2021,71
Wildberg,Gemeindebeitrag an ZVV [Fr./Einw.],1994,44
Wildberg,Gemeindebeitrag an ZVV [Fr./Einw.],1995,44
Wildberg,Gemeindebeitrag an ZVV [Fr./Einw.],1996,43
Wildberg,Gemeindebeitrag an ZVV [Fr./Einw.],1997,42
Wildberg,Gemeindebeitrag an ZVV [Fr./Einw.],1998,37
Wildberg,Gemeindebeitrag an ZVV [Fr./Einw.],1999,34
Wildberg,Gemeindebeitrag an ZVV [Fr./Einw.],2000,33
Wildberg,Gemeindebeitrag an ZVV [Fr./Einw.],2001,33
Wildberg,Gemeindebeitrag an ZVV [Fr./Einw.],2002,31
Wildberg,Gemeindebeitrag an ZVV [Fr./Einw.],2003,33
Wildberg,Gemeindebeitrag an ZVV [Fr./Einw.],2004,33
Wildberg,Gemeindebeitrag an ZVV [Fr./Einw.],2005,36
Wildberg,Gemeindebeitrag an ZVV [Fr./Einw.],2006,37
Wildberg,Gemeindebeitrag an ZVV [Fr./Einw.],2007,35
Wildberg,Gemeindebeitrag an ZVV [Fr./Einw.],2008,40
Wildberg,Gemeindebeitrag an ZVV [Fr./Einw.],2009,43
Wildberg,Gemeindebeitrag an ZVV [Fr./Einw.],2010,45
Wildberg,Gemeindebeitrag an ZVV [Fr./Einw.],2011,41
Wildberg,Gemeindebeitrag an ZVV [Fr./Einw.],2012,42
Wildberg,Gemeindebeitrag an ZVV [Fr./Einw.],2013,39
Wildberg,Gemeindebeitrag an ZVV [Fr./Einw.],2014,41
Wildberg,Gemeindebeitrag an ZVV [Fr./Einw.],2015,41
Wildberg,Gemeindebeitrag an ZVV [Fr./Einw.],2016,41
Wildberg,Gemeindebeitrag an ZVV [Fr./Einw.],2017,42
Wildberg,Gemeindebeitrag an ZVV [Fr./Einw.],2018,42
Wildberg,Gemeindebeitrag an ZVV [Fr./Einw.],2019,38
Wildberg,Gemeindebeitrag an ZVV [Fr./Einw.],2020,48
Wildberg,Gemeindebeitrag an ZVV [Fr./Einw.],2021,54
Dübendorf,Gemeindebeitrag an ZVV [Fr./Einw.],1994,76
Dübendorf,Gemeindebeitrag an ZVV [Fr./Einw.],1995,77
Dübendorf,Gemeindebeitrag an ZVV [Fr./Einw.],1996,89
Dübendorf,Gemeindebeitrag an ZVV [Fr./Einw.],1997,87
Dübendorf,Gemeindebeitrag an ZVV [Fr./Einw.],1998,80
Dübendorf,Gemeindebeitrag an ZVV [Fr./Einw.],1999,72
Dübendorf,Gemeindebeitrag an ZVV [Fr./Einw.],2000,67
Dübendorf,Gemeindebeitrag an ZVV [Fr./Einw.],2001,65
Dübendorf,Gemeindebeitrag an ZVV [Fr./Einw.],2002,62
Dübendorf,Gemeindebeitrag an ZVV [Fr./Einw.],2003,71
Dübendorf,Gemeindebeitrag an ZVV [Fr./Einw.],2004,72
Dübendorf,Gemeindebeitrag an ZVV [Fr./Einw.],2005,75
Dübendorf,Gemeindebeitrag an ZVV [Fr./Einw.],2006,76
Dübendorf,Gemeindebeitrag an ZVV [Fr./Einw.],2007,70
Dübendorf,Gemeindebeitrag an ZVV [Fr./Einw.],2008,79
Dübendorf,Gemeindebeitrag an ZVV [Fr./Einw.],2009,88
Dübendorf,Gemeindebeitrag an ZVV [Fr./Einw.],2010,90
Dübendorf,Gemeindebeitrag an ZVV [Fr./Einw.],2011,95
Dübendorf,Gemeindebeitrag an ZVV [Fr./Einw.],2012,97
Dübendorf,Gemeindebeitrag an ZVV [Fr./Einw.],2013,92
Dübendorf,Gemeindebeitrag an ZVV [Fr./Einw.],2014,92
Dübendorf,Gemeindebeitrag an ZVV [Fr./Einw.],2015,91
Dübendorf,Gemeindebeitrag an ZVV [Fr./Einw.],2016,91
Dübendorf,Gemeindebeitrag an ZVV [Fr./Einw.],2017,84
Dübendorf,Gemeindebeitrag an ZVV [Fr./Einw.],2018,83
Dübendorf,Gemeindebeitrag an ZVV [Fr./Einw.],2019,76
Dübendorf,Gemeindebeitrag an ZVV [Fr./Einw.],2020,96
Dübendorf,Gemeindebeitrag an ZVV [Fr./Einw.],2021,109
Egg,Gemeindebeitrag an ZVV [Fr./Einw.],1994,89
Egg,Gemeindebeitrag an ZVV [Fr./Einw.],1995,89
Egg,Gemeindebeitrag an ZVV [Fr./Einw.],1996,99
Egg,Gemeindebeitrag an ZVV [Fr./Einw.],1997,95
Egg,Gemeindebeitrag an ZVV [Fr./Einw.],1998,89
Egg,Gemeindebeitrag an ZVV [Fr./Einw.],1999,81
Egg,Gemeindebeitrag an ZVV [Fr./Einw.],2000,77
Egg,Gemeindebeitrag an ZVV [Fr./Einw.],2001,75
Egg,Gemeindebeitrag an ZVV [Fr./Einw.],2002,72
Egg,Gemeindebeitrag an ZVV [Fr./Einw.],2003,75
Egg,Gemeindebeitrag an ZVV [Fr./Einw.],2004,75
Egg,Gemeindebeitrag an ZVV [Fr./Einw.],2005,73
Egg,Gemeindebeitrag an ZVV [Fr./Einw.],2006,76
Egg,Gemeindebeitrag an ZVV [Fr./Einw.],2007,72
Egg,Gemeindebeitrag an ZVV [Fr./Einw.],2008,83
Egg,Gemeindebeitrag an ZVV [Fr./Einw.],2009,87
Egg,Gemeindebeitrag an ZVV [Fr./Einw.],2010,90
Egg,Gemeindebeitrag an ZVV [Fr./Einw.],2011,83
Egg,Gemeindebeitrag an ZVV [Fr./Einw.],2012,82
Egg,Gemeindebeitrag an ZVV [Fr./Einw.],2013,78
Egg,Gemeindebeitrag an ZVV [Fr./Einw.],2014,77
Egg,Gemeindebeitrag an ZVV [Fr./Einw.],2015,77
Egg,Gemeindebeitrag an ZVV [Fr./Einw.],2016,79
Egg,Gemeindebeitrag an ZVV [Fr./Einw.],2017,75
Egg,Gemeindebeitrag an ZVV [Fr./Einw.],2018,75
Egg,Gemeindebeitrag an ZVV [Fr./Einw.],2019,67
Egg,Gemeindebeitrag an ZVV [Fr./Einw.],2020,78
Egg,Gemeindebeitrag an ZVV [Fr./Einw.],2021,90
Fällanden,Gemeindebeitrag an ZVV [Fr./Einw.],1994,82
Fällanden,Gemeindebeitrag an ZVV [Fr./Einw.],1995,83
Fällanden,Gemeindebeitrag an ZVV [Fr./Einw.],1996,88
Fällanden,Gemeindebeitrag an ZVV [Fr./Einw.],1997,86
Fällanden,Gemeindebeitrag an ZVV [Fr./Einw.],1998,78
Fällanden,Gemeindebeitrag an ZVV [Fr./Einw.],1999,71
Fällanden,Gemeindebeitrag an ZVV [Fr./Einw.],2000,67
Fällanden,Gemeindebeitrag an ZVV [Fr./Einw.],2001,66
Fällanden,Gemeindebeitrag an ZVV [Fr./Einw.],2002,64
Fällanden,Gemeindebeitrag an ZVV [Fr./Einw.],2003,73
Fällanden,Gemeindebeitrag an ZVV [Fr./Einw.],2004,72
Fällanden,Gemeindebeitrag an ZVV [Fr./Einw.],2005,69
Fällanden,Gemeindebeitrag an ZVV [Fr./Einw.],2006,70
Fällanden,Gemeindebeitrag an ZVV [Fr./Einw.],2007,64
Fällanden,Gemeindebeitrag an ZVV [Fr./Einw.],2008,71
Fällanden,Gemeindebeitrag an ZVV [Fr./Einw.],2009,74
Fällanden,Gemeindebeitrag an ZVV [Fr./Einw.],2010,77
Fällanden,Gemeindebeitrag an ZVV [Fr./Einw.],2011,72
Fällanden,Gemeindebeitrag an ZVV [Fr./Einw.],2012,75
Fällanden,Gemeindebeitrag an ZVV [Fr./Einw.],2013,72
Fällanden,Gemeindebeitrag an ZVV [Fr./Einw.],2014,70
Fällanden,Gemeindebeitrag an ZVV [Fr./Einw.],2015,71
Fällanden,Gemeindebeitrag an ZVV [Fr./Einw.],2016,71
Fällanden,Gemeindebeitrag an ZVV [Fr./Einw.],2017,68
Fällanden,Gemeindebeitrag an ZVV [Fr./Einw.],2018,67
Fällanden,Gemeindebeitrag an ZVV [Fr./Einw.],2019,62
Fällanden,Gemeindebeitrag an ZVV [Fr./Einw.],2020,75
Fällanden,Gemeindebeitrag an ZVV [Fr./Einw.],2021,84
Greifensee,Gemeindebeitrag an ZVV [Fr./Einw.],1994,64
Greifensee,Gemeindebeitrag an ZVV [Fr./Einw.],1995,66
Greifensee,Gemeindebeitrag an ZVV [Fr./Einw.],1996,76
Greifensee,Gemeindebeitrag an ZVV [Fr./Einw.],1997,76
Greifensee,Gemeindebeitrag an ZVV [Fr./Einw.],1998,63
Greifensee,Gemeindebeitrag an ZVV [Fr./Einw.],1999,58
Greifensee,Gemeindebeitrag an ZVV [Fr./Einw.],2000,51
Greifensee,Gemeindebeitrag an ZVV [Fr./Einw.],2001,50
Greifensee,Gemeindebeitrag an ZVV [Fr./Einw.],2002,48
Greifensee,Gemeindebeitrag an ZVV [Fr./Einw.],2003,57
Greifensee,Gemeindebeitrag an ZVV [Fr./Einw.],2004,57
Greifensee,Gemeindebeitrag an ZVV [Fr./Einw.],2005,56
Greifensee,Gemeindebeitrag an ZVV [Fr./Einw.],2006,58
Greifensee,Gemeindebeitrag an ZVV [Fr./Einw.],2007,52
Greifensee,Gemeindebeitrag an ZVV [Fr./Einw.],2008,63
Greifensee,Gemeindebeitrag an ZVV [Fr./Einw.],2009,73
Greifensee,Gemeindebeitrag an ZVV [Fr./Einw.],2010,76
Greifensee,Gemeindebeitrag an ZVV [Fr./Einw.],2011,67
Greifensee,Gemeindebeitrag an ZVV [Fr./Einw.],2012,63
Greifensee,Gemeindebeitrag an ZVV [Fr./Einw.],2013,60
Greifensee,Gemeindebeitrag an ZVV [Fr./Einw.],2014,63
Greifensee,Gemeindebeitrag an ZVV [Fr./Einw.],2015,64
Greifensee,Gemeindebeitrag an ZVV [Fr./Einw.],2016,65
Greifensee,Gemeindebeitrag an ZVV [Fr./Einw.],2017,59
Greifensee,Gemeindebeitrag an ZVV [Fr./Einw.],2018,59
Greifensee,Gemeindebeitrag an ZVV [Fr./Einw.],2019,56
Greifensee,Gemeindebeitrag an ZVV [Fr./Einw.],2020,64
Greifensee,Gemeindebeitrag an ZVV [Fr./Einw.],2021,76
Maur,Gemeindebeitrag an ZVV [Fr./Einw.],1994,69
Maur,Gemeindebeitrag an ZVV [Fr./Einw.],1995,69
Maur,Gemeindebeitrag an ZVV [Fr./Einw.],1996,79
Maur,Gemeindebeitrag an ZVV [Fr./Einw.],1997,74
Maur,Gemeindebeitrag an ZVV [Fr./Einw.],1998,65
Maur,Gemeindebeitrag an ZVV [Fr./Einw.],1999,58
Maur,Gemeindebeitrag an ZVV [Fr./Einw.],2000,57
Maur,Gemeindebeitrag an ZVV [Fr./Einw.],2001,55
Maur,Gemeindebeitrag an ZVV [Fr./Einw.],2002,52
Maur,Gemeindebeitrag an ZVV [Fr./Einw.],2003,58
Maur,Gemeindebeitrag an ZVV [Fr./Einw.],2004,59
Maur,Gemeindebeitrag an ZVV [Fr./Einw.],2005,57
Maur,Gemeindebeitrag an ZVV [Fr./Einw.],2006,58
Maur,Gemeindebeitrag an ZVV [Fr./Einw.],2007,56
Maur,Gemeindebeitrag an ZVV [Fr./Einw.],2008,65
Maur,Gemeindebeitrag an ZVV [Fr./Einw.],2009,70
Maur,Gemeindebeitrag an ZVV [Fr./Einw.],2010,72
Maur,Gemeindebeitrag an ZVV [Fr./Einw.],2011,67
Maur,Gemeindebeitrag an ZVV [Fr./Einw.],2012,69
