BFS_NR,GEBIET_NAME,INDIKATOR_JAHR,Neuzulassungen  Dieselmotor [%],Neuzulassungen Benzinmotor [%],Neuzulassungen  Elektromotor [%],Neuzulassungen  Hybridantrieb [%],Neuzulassungen anderer Antrieb [%]
119,Seegräben,2023,2.9,34.3,42.9,20,0
120,Wald,2002,15.9,84.1,0,0,0
120,Wald,2003,21.3,78.7,0,0,0
120,Wald,2004,24.2,75.8,0,0,0
120,Wald,2005,24.9,75.1,0,0,0
120,Wald,2006,25.5,74,0,0,0.5
120,Wald,2007,23.8,72.9,0,1,2.4
120,Wald,2008,24.5,72.6,0,1.4,1.4
120,Wald,2009,28.5,71.5,0,0,0
120,Wald,2010,29.2,69.5,0,1.3,0
120,Wald,2011,33.3,64.9,0,1.8,0
120,Wald,2012,29.1,68.4,1.1,1.1,0.4
120,Wald,2013,39.2,59.2,0.4,1.2,0
120,Wald,2014,35.1,64.1,0,0.8,0
120,Wald,2015,40.2,56.6,1.2,1.6,0.4
120,Wald,2016,40.8,54.2,1.3,2.9,0.8
120,Wald,2017,33.2,60.9,1.3,3.8,0.9
120,Wald,2018,29.5,63.7,0.4,6.4,0
120,Wald,2019,27.5,62,3.1,7.4,0
120,Wald,2020,24.6,55.9,3.1,16.4,0
120,Wald,2021,16.9,37.8,15.1,30.2,0
120,Wald,2022,9.1,40.3,24.7,26,0
120,Wald,2023,9.2,32.8,23.6,34.5,0
121,Wetzikon,2002,16.1,83.9,0,0,0
121,Wetzikon,2003,19.9,80.1,0,0,0
121,Wetzikon,2004,19.9,79.7,0,0,0.3
121,Wetzikon,2005,23.6,75.6,0,0,0.8
121,Wetzikon,2006,29.8,68.3,0,1.8,0.2
121,Wetzikon,2007,26.9,68.7,0,2.7,1.7
121,Wetzikon,2008,28.5,68,0,2.1,1.4
121,Wetzikon,2009,24.8,72.3,0,2.3,0.6
121,Wetzikon,2010,23.4,73.8,0,1.9,0.9
121,Wetzikon,2011,26.1,70.7,0.1,3,0.1
121,Wetzikon,2012,31.9,65.1,0.4,2.3,0.2
121,Wetzikon,2013,34.4,62.9,0.4,2.2,0.1
121,Wetzikon,2014,32.5,64.1,0.5,2.8,0.1
121,Wetzikon,2015,35.1,59.8,1.7,3.2,0.1
121,Wetzikon,2016,38.3,55.2,1.4,4.8,0.3
121,Wetzikon,2017,35.6,59.6,0.9,3.6,0.3
121,Wetzikon,2018,29.4,62.7,2.6,4.8,0.6
121,Wetzikon,2019,23.6,66,3.6,6.5,0.3
121,Wetzikon,2020,22.7,54.5,8.2,13.8,0.8
121,Wetzikon,2021,13.2,48.3,11.9,26.4,0.2
121,Wetzikon,2022,8.4,42.4,15.6,33.4,0.2
121,Wetzikon,2023,9.1,38.3,22.7,29.9,0
131,Adliswil,2002,13,87,0,0,0
131,Adliswil,2003,19.8,80.2,0,0,0
131,Adliswil,2004,23.6,76,0,0,0.4
131,Adliswil,2005,24.9,75.1,0,0,0
131,Adliswil,2006,21,78.1,0,1,0
131,Adliswil,2007,30,67.9,0,1.7,0.4
131,Adliswil,2008,31.4,67.5,0,0.4,0.6
131,Adliswil,2009,27.4,71.1,0,1,0.5
131,Adliswil,2010,27,71.7,0,0.7,0.7
131,Adliswil,2011,34.8,64.3,0,0.9,0
131,Adliswil,2012,30.5,66.9,0,2.6,0
131,Adliswil,2013,33.7,64.5,0,1.6,0.2
131,Adliswil,2014,33.5,63.3,0.4,2.5,0.4
131,Adliswil,2015,40.3,56.3,0.7,2.5,0.2
131,Adliswil,2016,37.6,55.5,1.4,5,0.5
131,Adliswil,2017,37.8,57,1.1,3.8,0.4
131,Adliswil,2018,29,62.1,1.6,6.9,0.4
131,Adliswil,2019,26.1,61.3,5.5,6.9,0.2
131,Adliswil,2020,23.8,51.7,6.2,18.1,0.2
131,Adliswil,2021,14.2,40.5,13,32.3,0
131,Adliswil,2022,10.1,29.4,19,41.2,0.3
131,Adliswil,2023,7.4,32.7,20.6,39.2,0
132,Hirzel (bis 2017),2002,4.3,95.7,0,0,0
132,Hirzel (bis 2017),2003,20.3,79.7,0,0,0
132,Hirzel (bis 2017),2004,18.3,80.3,0,0,1.4
132,Hirzel (bis 2017),2005,27.8,72.2,0,0,0
132,Hirzel (bis 2017),2006,25.4,73.1,0,0,1.5
132,Hirzel (bis 2017),2007,20,80,0,0,0
132,Hirzel (bis 2017),2008,29.1,69.1,0,1.8,0
132,Hirzel (bis 2017),2009,20.5,78.1,0,1.4,0
132,Hirzel (bis 2017),2010,32.9,64.4,0,1.4,1.4
132,Hirzel (bis 2017),2011,32.9,65.9,0,1.2,0
132,Hirzel (bis 2017),2012,36.2,63.8,0,0,0
132,Hirzel (bis 2017),2013,33.8,66.2,0,0,0
132,Hirzel (bis 2017),2014,29.4,69.1,1.5,0,0
132,Hirzel (bis 2017),2015,34.3,65.7,0,0,0
132,Hirzel (bis 2017),2016,32.5,66.3,1.2,0,0
132,Hirzel (bis 2017),2017,35.2,60.6,1.4,2.8,0
133,Horgen (bis 2017),2002,11.5,88.5,0,0,0
133,Horgen (bis 2017),2003,16.9,83,0,0,0.2
133,Horgen (bis 2017),2004,18.4,81.1,0,0,0.5
133,Horgen (bis 2017),2005,23.9,75.6,0,0,0.5
133,Horgen (bis 2017),2006,26.9,72,0,0.9,0.2
133,Horgen (bis 2017),2007,25.2,72.6,0,1.3,0.9
133,Horgen (bis 2017),2008,27.3,70.2,0,1.6,0.9
133,Horgen (bis 2017),2009,30.4,68.1,0,1.5,0
133,Horgen (bis 2017),2010,25.6,72.7,0.2,1.2,0.3
133,Horgen (bis 2017),2011,30.6,67.4,0.1,1.6,0.3
133,Horgen (bis 2017),2012,37.4,60.6,0.5,1.5,0
133,Horgen (bis 2017),2013,35,62.4,0.4,2.1,0
133,Horgen (bis 2017),2014,34.2,63.5,0.7,1.2,0.4
133,Horgen (bis 2017),2015,38,59.1,0.6,1.9,0.3
133,Horgen (bis 2017),2016,42.3,54.2,1.3,2,0.1
133,Horgen (bis 2017),2017,34.8,59.6,0.9,4.3,0.4
134,Hütten (bis 2018),2002,30.8,69.2,0,0,0
134,Hütten (bis 2018),2003,33.3,66.7,0,0,0
134,Hütten (bis 2018),2004,16,84,0,0,0
134,Hütten (bis 2018),2005,21.4,78.6,0,0,0
134,Hütten (bis 2018),2006,22.7,77.3,0,0,0
134,Hütten (bis 2018),2007,31,65.5,0,3.4,0
134,Hütten (bis 2018),2008,35,60,0,5,0
134,Hütten (bis 2018),2009,21.1,78.9,0,0,0
134,Hütten (bis 2018),2010,30,70,0,0,0
134,Hütten (bis 2018),2011,27.3,72.7,0,0,0
134,Hütten (bis 2018),2012,25,75,0,0,0
134,Hütten (bis 2018),2013,33.3,61.9,0,4.8,0
134,Hütten (bis 2018),2014,36.8,63.2,0,0,0
134,Hütten (bis 2018),2015,46.2,53.8,0,0,0
134,Hütten (bis 2018),2016,34.8,60.9,0,4.3,0
134,Hütten (bis 2018),2017,41.7,54.2,0,4.2,0
134,Hütten (bis 2018),2018,32,60,4,4,0
135,Kilchberg,2002,12.3,87.3,0,0,0.3
135,Kilchberg,2003,6.7,93.3,0,0,0
135,Kilchberg,2004,16.5,83.1,0,0,0.4
135,Kilchberg,2005,16.3,82.1,0,0,1.6
135,Kilchberg,2006,20,79.6,0,0.4,0
135,Kilchberg,2007,24.8,74.3,0,0.7,0.3
135,Kilchberg,2008,29.2,69.2,0,1.6,0
135,Kilchberg,2009,24.2,75,0,0.4,0.4
135,Kilchberg,2010,32.1,66.9,0.3,0.3,0.3
135,Kilchberg,2011,28.1,70.7,0,1.2,0
135,Kilchberg,2012,38.7,58.2,0,3,0
135,Kilchberg,2013,39.5,57.8,0.7,2,0
135,Kilchberg,2014,36.4,61.3,0.7,1.3,0.3
135,Kilchberg,2015,38.2,56.1,2.1,3.6,0
135,Kilchberg,2016,46.2,48.6,2.1,2.7,0.3
135,Kilchberg,2017,40.3,53,2.7,3.9,0
135,Kilchberg,2018,26.5,66.7,2.1,4.8,0
135,Kilchberg,2019,22.7,62.8,8,6.5,0
135,Kilchberg,2020,20.5,51.5,10.7,17.3,0
135,Kilchberg,2021,10.1,40.7,18.4,30.9,0
135,Kilchberg,2022,6.7,34.2,20.8,38.4,0
135,Kilchberg,2023,6.3,31.3,24.2,38.3,0
136,Langnau a.A.,2002,17,83,0,0,0
136,Langnau a.A.,2003,12.1,87.4,0,0,0.5
136,Langnau a.A.,2004,15.9,83.2,0,0,1
136,Langnau a.A.,2005,20.7,77.9,0,0,1.4
136,Langnau a.A.,2006,23.2,76.4,0,0.5,0
136,Langnau a.A.,2007,29.3,69,0,1.7,0
136,Langnau a.A.,2008,22.4,74.3,0,2.4,1
136,Langnau a.A.,2009,15.9,81,0,2.1,1.1
136,Langnau a.A.,2010,17.9,80,0.5,1,0.5
136,Langnau a.A.,2011,29.9,68.2,0.5,1.4,0
136,Langnau a.A.,2012,36,59.7,0.8,3.2,0.4
136,Langnau a.A.,2013,35.9,60.3,1.7,2.1,0
136,Langnau a.A.,2014,31.5,65,1.5,2,0
136,Langnau a.A.,2015,43.8,54.8,0,1.4,0
136,Langnau a.A.,2016,41.1,51.3,3.6,4.1,0
136,Langnau a.A.,2017,31.9,62.9,2.8,2.3,0
136,Langnau a.A.,2018,28.6,63.2,3.8,4.3,0
136,Langnau a.A.,2019,21.5,61.8,7.7,9,0
136,Langnau a.A.,2020,17,48.5,11.3,23.2,0
136,Langnau a.A.,2021,13.8,36,15.3,34.9,0
136,Langnau a.A.,2022,6.8,33.3,29.4,30.5,0
136,Langnau a.A.,2023,5.2,27.7,33.5,33.5,0
137,Oberrieden,2002,10.1,89.9,0,0,0
137,Oberrieden,2003,10.6,89.4,0,0,0
137,Oberrieden,2004,15.3,84.2,0,0,0.6
137,Oberrieden,2005,15.5,84.1,0,0,0.5
137,Oberrieden,2006,22.3,76.6,0,0.5,0.5
137,Oberrieden,2007,23.2,74.4,0,2.4,0
137,Oberrieden,2008,34.1,65.3,0,0.6,0
137,Oberrieden,2009,23.1,75.6,0,1.3,0
137,Oberrieden,2010,23.6,73.6,0.7,0,2.1
137,Oberrieden,2011,31.7,67.7,0,0.5,0
137,Oberrieden,2012,30.8,67,0,1.8,0.5
137,Oberrieden,2013,38.9,58.7,0.6,1.8,0
137,Oberrieden,2014,31.4,66.9,0.6,1.1,0
137,Oberrieden,2015,33.9,61.9,0.5,3.2,0.5
137,Oberrieden,2016,32.5,63.9,1.2,2.4,0
137,Oberrieden,2017,35.6,56.7,1.7,5.6,0.6
137,Oberrieden,2018,28.1,65.2,2.8,3.9,0
137,Oberrieden,2019,26.1,62.1,4.3,6.8,0.6
137,Oberrieden,2020,20,60,5.9,14.1,0
137,Oberrieden,2021,13.4,42.7,8.3,35.7,0
137,Oberrieden,2022,10.4,35.8,20.1,33.6,0
137,Oberrieden,2023,2.9,34.3,30.7,32.1,0
138,Richterswil,2002,14.2,85.8,0,0,0
138,Richterswil,2003,17.5,82.3,0,0,0.3
138,Richterswil,2004,20.6,79.1,0,0,0.3
138,Richterswil,2005,26,73.8,0,0,0.3
138,Richterswil,2006,26.9,72.5,0,0.6,0
138,Richterswil,2007,27.5,70.3,0,1.7,0.5
138,Richterswil,2008,28.3,69.2,0,2,0.4
138,Richterswil,2009,24.5,73.1,0,1.4,1.1
138,Richterswil,2010,23.3,75.4,0,1.3,0
138,Richterswil,2011,30.9,65.7,0,3.3,0.2
138,Richterswil,2012,35,63.3,0.2,1.1,0.4
138,Richterswil,2013,36.3,60.4,0.2,3.1,0
138,Richterswil,2014,39.3,58.3,0.2,2.2,0
138,Richterswil,2015,38.5,58,0.8,2.4,0.2
138,Richterswil,2016,43.2,53.3,0.6,2.6,0.4
138,Richterswil,2017,40,53.9,1.4,4.6,0
138,Richterswil,2018,29.2,63.1,1.7,5.3,0.6
138,Richterswil,2019,26.5,60.6,5.7,7.2,0
138,Richterswil,2020,20.4,57.3,10.6,11.7,0
138,Richterswil,2021,15,42.9,15.2,26.9,0
138,Richterswil,2022,11,37,22.7,29.3,0
138,Richterswil,2023,8.3,37.2,24.9,29.7,0
139,Rüschlikon,2002,9.3,90.7,0,0,0
139,Rüschlikon,2003,15.5,84.1,0,0,0.4
139,Rüschlikon,2004,21,78.5,0,0,0.4
139,Rüschlikon,2005,23.4,75.2,0,0,1.4
139,Rüschlikon,2006,27.8,71.2,0,1,0
139,Rüschlikon,2007,26.3,72.8,0,0.4,0.4
139,Rüschlikon,2008,29.4,68.3,0,2.3,0
139,Rüschlikon,2009,29.1,67.8,0,1.5,1.5
139,Rüschlikon,2010,33.7,64.2,0,1.6,0.5
139,Rüschlikon,2011,43.3,54.4,0,2.3,0
139,Rüschlikon,2012,35.8,61.5,0,2.3,0.4
139,Rüschlikon,2013,37.9,60.1,0.4,1.6,0
139,Rüschlikon,2014,38.1,58,1.7,1.7,0.4
139,Rüschlikon,2015,45.1,50.2,3.1,1.4,0.3
139,Rüschlikon,2016,37.6,60.4,0.8,1.2,0
139,Rüschlikon,2017,35.7,58,2.1,4.2,0
139,Rüschlikon,2018,28.1,65.9,1.6,4,0.4
139,Rüschlikon,2019,25.8,58.3,7.7,8.1,0
139,Rüschlikon,2020,20,53.8,12.4,13.8,0
139,Rüschlikon,2021,15.5,32.7,15.5,36.4,0
139,Rüschlikon,2022,6.9,28.9,27,37.3,0
139,Rüschlikon,2023,6,31.9,22.7,39.4,0
140,Schönenberg (bis 2018),2002,18.1,81.9,0,0,0
140,Schönenberg (bis 2018),2003,22.9,77.1,0,0,0
140,Schönenberg (bis 2018),2004,23.9,76.1,0,0,0
140,Schönenberg (bis 2018),2005,22,76.3,0,0,1.7
140,Schönenberg (bis 2018),2006,25.3,74.7,0,0,0
140,Schönenberg (bis 2018),2007,24.1,74.7,0,1.2,0
140,Schönenberg (bis 2018),2008,27.9,70.5,0,0,1.6
140,Schönenberg (bis 2018),2009,30.2,66,0,1.9,1.9
140,Schönenberg (bis 2018),2010,27.5,71.3,0,1.3,0
140,Schönenberg (bis 2018),2011,37.3,61.2,0,1.5,0
140,Schönenberg (bis 2018),2012,38.3,59.3,1.2,1.2,0
140,Schönenberg (bis 2018),2013,34.9,65.1,0,0,0
140,Schönenberg (bis 2018),2014,30.4,65.2,1.4,2.9,0
140,Schönenberg (bis 2018),2015,36.6,62,1.4,0,0
140,Schönenberg (bis 2018),2016,40,54.7,2.7,2.7,0
140,Schönenberg (bis 2018),2017,32.4,62,1.4,4.2,0
140,Schönenberg (bis 2018),2018,32.8,65.6,1.6,0,0
141,Thalwil,2002,12.6,87.1,0,0,0.3
141,Thalwil,2003,18.4,81.6,0,0,0
141,Thalwil,2004,23.7,76.3,0,0,0
141,Thalwil,2005,26,73.3,0,0,0.7
141,Thalwil,2006,24,75,0,1.1,0
141,Thalwil,2007,29.4,69.3,0,1,0.3
141,Thalwil,2008,31,66.2,0,2.1,0.7
141,Thalwil,2009,29.3,69.3,0,1,0.4
141,Thalwil,2010,29.3,68.9,0,1.6,0.2
141,Thalwil,2011,30.7,68.2,0,0.9,0.2
141,Thalwil,2012,38.9,59.2,0.3,1.5,0.1
141,Thalwil,2013,37.5,60.7,0.3,1.3,0.2
141,Thalwil,2014,37.7,59.3,1.8,1.2,0
141,Thalwil,2015,39.2,56.6,1.8,2,0.3
141,Thalwil,2016,37.2,56.5,2.3,4,0
141,Thalwil,2017,36.4,58.5,1.9,3.2,0
141,Thalwil,2018,27.5,64.8,3,4.7,0
141,Thalwil,2019,25.1,61.9,5.1,7.7,0.2
141,Thalwil,2020,17,54.7,10,18.3,0
141,Thalwil,2021,11.2,39,15.7,34.1,0
141,Thalwil,2022,9.5,32.6,21.4,36.4,0
141,Thalwil,2023,3.5,29.9,26.9,39.7,0
142,Wädenswil (bis 2018),2002,12.4,87.5,0,0,0.1
142,Wädenswil (bis 2018),2003,16.9,83.1,0,0,0
142,Wädenswil (bis 2018),2004,18.5,81.1,0,0,0.5
142,Wädenswil (bis 2018),2005,22.2,76.9,0,0,0.9
142,Wädenswil (bis 2018),2006,21,77.3,0,0.8,0.9
142,Wädenswil (bis 2018),2007,22.5,75.4,0,1,1.2
142,Wädenswil (bis 2018),2008,25.4,71.7,0,1.4,1.4
142,Wädenswil (bis 2018),2009,23.6,74,0,1.4,1
142,Wädenswil (bis 2018),2010,24.6,74,0,1,0.5
142,Wädenswil (bis 2018),2011,27.3,71.1,0.1,1.3,0.1
142,Wädenswil (bis 2018),2012,29.7,66.9,0.2,2.7,0.4
142,Wädenswil (bis 2018),2013,32.8,65,0.7,1.3,0.3
142,Wädenswil (bis 2018),2014,30.8,63.7,1,3.6,0.9
142,Wädenswil (bis 2018),2015,39.6,56,1.4,2.5,0.5
142,Wädenswil (bis 2018),2016,34.7,59.8,1.5,3.6,0.4
142,Wädenswil (bis 2018),2017,32.8,61.6,1.5,3.8,0.3
142,Wädenswil (bis 2018),2018,27.4,65.2,1.7,5.1,0.6
151,Erlenbach,2002,8.9,91.1,0,0,0
151,Erlenbach,2003,11.1,88.9,0,0,0
151,Erlenbach,2004,18,82,0,0,0
151,Erlenbach,2005,16.2,83.8,0,0,0
151,Erlenbach,2006,22.8,74,0,2.8,0.5
151,Erlenbach,2007,20.3,75,0,3.9,0.8
151,Erlenbach,2008,24.6,73.9,0,1.4,0
151,Erlenbach,2009,26.3,72,0,1.7,0
151,Erlenbach,2010,25.5,72.1,0,2.4,0
151,Erlenbach,2011,29.5,65,0.9,3,1.7
151,Erlenbach,2012,36.3,60.9,0.4,2,0.4
151,Erlenbach,2013,36.1,61.4,0,2.1,0.4
151,Erlenbach,2014,33.7,63.2,2.3,0.8,0
151,Erlenbach,2015,32.3,61,2,4.7,0
151,Erlenbach,2016,32.8,61.3,1.6,4,0.4
151,Erlenbach,2017,31.3,61,3.6,4,0
151,Erlenbach,2018,19.9,69.7,2,8.4,0
151,Erlenbach,2019,16.7,62,5.7,15.2,0.4
151,Erlenbach,2020,15.4,47.6,6.7,30.3,0
151,Erlenbach,2021,7.5,38.3,17.2,37,0
151,Erlenbach,2022,4.9,37.6,19.5,38,0
151,Erlenbach,2023,1,28.8,27.3,42.9,0
152,Herrliberg,2002,10.1,89.9,0,0,0
152,Herrliberg,2003,15.1,84.9,0,0,0
152,Herrliberg,2004,13.5,86.5,0,0,0
152,Herrliberg,2005,14.4,85.2,0,0,0.4
152,Herrliberg,2006,15.5,82.2,0,2.3,0
152,Herrliberg,2007,23.6,74.7,0,1.7,0
152,Herrliberg,2008,28.2,69.4,0,1.6,0.8
152,Herrliberg,2009,28.3,68.6,0,2.1,1
152,Herrliberg,2010,25.3,71.9,0.8,2,0
152,Herrliberg,2011,25.8,72.3,0,1.6,0.4
152,Herrliberg,2012,35,60.9,0.7,3.4,0
152,Herrliberg,2013,33.2,60.7,0.4,4.6,1.1
152,Herrliberg,2014,31,63.3,1.6,3.7,0.4
152,Herrliberg,2015,38.4,55.1,2.2,4.3,0
152,Herrliberg,2016,36,59.6,0.7,3.7,0
152,Herrliberg,2017,33.7,59.8,1.9,4.6,0
152,Herrliberg,2018,18.1,73.3,1.8,6.9,0
152,Herrliberg,2019,14.6,67.8,6.1,11.5,0
152,Herrliberg,2020,17.4,54.3,10.9,17.4,0
152,Herrliberg,2021,10.6,42,14.6,32.7,0
152,Herrliberg,2022,5.7,43.4,21.9,28.9,0
152,Herrliberg,2023,4.1,36.7,30.3,28.9,0
153,Hombrechtikon,2002,16,84,0,0,0
153,Hombrechtikon,2003,17.5,82.5,0,0,0
153,Hombrechtikon,2004,24.7,75.3,0,0,0
153,Hombrechtikon,2005,32.1,66.8,0,0,1
153,Hombrechtikon,2006,25.9,73.7,0,0,0.4
153,Hombrechtikon,2007,27.5,69.3,0,1.6,1.6
153,Hombrechtikon,2008,26.4,70.9,0,0.9,1.8
153,Hombrechtikon,2009,29.1,67.7,0,2.7,0.5
153,Hombrechtikon,2010,27.2,71.4,0,0.9,0.4
153,Hombrechtikon,2011,28.3,70.2,0,1.5,0
153,Hombrechtikon,2012,31.2,66.4,0,2,0.3
153,Hombrechtikon,2013,35.5,59.9,0.7,3.1,0.7
153,Hombrechtikon,2014,31.7,65.3,0.4,2.6,0
153,Hombrechtikon,2015,40.7,55.8,2.1,1.1,0.4
153,Hombrechtikon,2016,39.4,57.4,1.4,1.8,0
153,Hombrechtikon,2017,35.4,57,2.7,4.2,0.8
153,Hombrechtikon,2018,25.2,64.3,3.9,6.1,0.4
153,Hombrechtikon,2019,30.2,53.7,7,8.7,0.4
153,Hombrechtikon,2020,20.2,50,11.6,18.2,0
153,Hombrechtikon,2021,14.7,35.9,14.3,35,0
153,Hombrechtikon,2022,11.5,33.3,17.6,37.6,0
153,Hombrechtikon,2023,7.4,34.7,22.2,35.8,0
154,Küsnacht,2002,10.1,89.9,0,0,0
154,Küsnacht,2003,15.3,84.7,0,0,0
154,Küsnacht,2004,15.3,84.7,0,0,0
154,Küsnacht,2005,16.3,83.3,0,0,0.5
154,Küsnacht,2006,18.6,79.4,0,2,0
154,Küsnacht,2007,21.6,75.4,0,3,0
154,Küsnacht,2008,31.7,65.5,0,2.6,0.2
154,Küsnacht,2009,23.3,74.5,0,1.8,0.4
154,Küsnacht,2010,29.4,68,0,2.4,0.2
154,Küsnacht,2011,29.5,67.3,0.2,2.2,0.8
154,Küsnacht,2012,35,60.9,0.5,3.4,0.2
154,Küsnacht,2013,37.9,58.5,0.7,2.7,0.2
154,Küsnacht,2014,34.8,63.2,0.6,1.4,0
154,Küsnacht,2015,40.1,55.5,1.2,3,0.2
154,Küsnacht,2016,39.1,56.6,2,2.4,0
154,Küsnacht,2017,33.5,61.8,2.3,2.3,0.2
154,Küsnacht,2018,27.5,63.8,1.8,6.6,0.4
154,Küsnacht,2019,20.4,59.3,7.2,12.8,0.4
154,Küsnacht,2020,16,52.3,9,22.7,0
154,Küsnacht,2021,8.8,36.3,21.6,33.3,0
154,Küsnacht,2022,6.7,35.1,22.5,35.8,0
154,Küsnacht,2023,5.5,34.9,21.2,38.1,0.2
155,Männedorf,2002,14.8,85.2,0,0,0
155,Männedorf,2003,12.7,87,0,0,0.3
155,Männedorf,2004,19,80.7,0,0,0.3
155,Männedorf,2005,22.4,75.9,0,0,1.7
155,Männedorf,2006,25.4,72.3,0,1.6,0.6
155,Männedorf,2007,27.4,69.9,0,0.6,2.1
155,Männedorf,2008,27.4,68.1,0,2.3,2.3
155,Männedorf,2009,27.2,70.2,0,1,1.6
155,Männedorf,2010,23.8,73.5,0,2.5,0.3
155,Männedorf,2011,30.8,66.4,0.3,2.2,0.3
155,Männedorf,2012,36.7,61.1,0,1.9,0.3
155,Männedorf,2013,34.4,61.6,0.6,2.9,0.6
155,Männedorf,2014,35,61.5,0,2.9,0.6
155,Männedorf,2015,38.3,57.7,0,3.4,0.6
155,Männedorf,2016,38.1,53.3,2.2,5.6,0.9
155,Männedorf,2017,42.9,51.4,2,3.1,0.6
155,Männedorf,2018,20.4,70.9,0.9,6.6,1.2
155,Männedorf,2019,19,66.4,5,9.1,0.6
155,Männedorf,2020,19.3,48.4,15.1,16.5,0.7
155,Männedorf,2021,11.7,41.8,18.8,27.7,0
155,Männedorf,2022,6.3,34,28.6,31.1,0
155,Männedorf,2023,3.6,31.1,32.3,33.1,0
156,Meilen,2002,12.7,87.1,0,0,0.2
156,Meilen,2003,16.2,83.3,0,0,0.4
156,Meilen,2004,20.1,79.6,0,0,0.2
156,Meilen,2005,22.4,77.1,0,0,0.5
156,Meilen,2006,25.1,73.7,0,1,0.2
156,Meilen,2007,28,69.3,0,1.7,1
156,Meilen,2008,30.2,68,0,1.3,0.4
156,Meilen,2009,30.4,66.9,0,2.1,0.5
156,Meilen,2010,28.7,69.1,0,1.4,0.7
156,Meilen,2011,32.4,65.2,0.4,1.2,0.8
156,Meilen,2012,38.6,59,0.3,2.1,0
156,Meilen,2013,41.4,55.4,0.4,2.7,0.2
156,Meilen,2014,38.2,58.6,1.3,1.9,0
156,Meilen,2015,37.2,59,1.3,2.1,0.4
156,Meilen,2016,38,58.1,1,2.8,0.2
156,Meilen,2017,39,55.3,2.4,3.3,0
156,Meilen,2018,29.6,62.2,2.7,5.3,0.2
156,Meilen,2019,24.9,62.1,5.4,7.4,0.2
156,Meilen,2020,17.5,53.4,9.7,19.2,0.2
156,Meilen,2021,11.7,42.4,16.3,29.7,0
156,Meilen,2022,10.3,31.7,28.4,29.6,0
156,Meilen,2023,4.5,31,25.7,38.9,0
157,Oetwil a.S.,2002,13.4,86.6,0,0,0
157,Oetwil a.S.,2003,22.1,77.9,0,0,0
157,Oetwil a.S.,2004,22.6,77.4,0,0,0
157,Oetwil a.S.,2005,26.9,72.3,0,0,0.8
157,Oetwil a.S.,2006,26.4,72.9,0,0.7,0
157,Oetwil a.S.,2007,28.8,69.7,0,0.8,0.8
157,Oetwil a.S.,2008,36.1,63.1,0,0.8,0
157,Oetwil a.S.,2009,26.2,69.8,0,3.2,0.8
157,Oetwil a.S.,2010,27.8,70.9,0,1.3,0
157,Oetwil a.S.,2011,26.7,69.3,0.7,3.3,0
157,Oetwil a.S.,2012,31.3,65.6,0,2.1,1
157,Oetwil a.S.,2013,40.5,57.2,0.6,1.2,0.6
157,Oetwil a.S.,2014,38.4,57.5,0,4.1,0
157,Oetwil a.S.,2015,46.2,49.7,0.7,2.1,1.4
157,Oetwil a.S.,2016,28.7,65.3,2,4,0
157,Oetwil a.S.,2017,31.9,60.1,1.8,5.5,0.6
157,Oetwil a.S.,2018,26.2,68.3,1.2,4.3,0
157,Oetwil a.S.,2019,22.7,65.9,3.8,7.6,0
157,Oetwil a.S.,2020,27.5,50.8,6.7,15,0
157,Oetwil a.S.,2021,10.8,50.8,15.8,22.5,0
157,Oetwil a.S.,2022,11.4,38.6,17.5,32.5,0
157,Oetwil a.S.,2023,10.2,31.5,29.1,29.1,0
158,Stäfa,2002,10.1,89.6,0,0,0.2
158,Stäfa,2003,15.1,84.7,0,0,0.2
158,Stäfa,2004,14.4,85.3,0,0,0.2
158,Stäfa,2005,21.7,77,0,0,1.4
158,Stäfa,2006,20,78,0,1.6,0.4
158,Stäfa,2007,25.9,69.5,0,2.1,2.5
158,Stäfa,2008,27,69.6,0,2.4,1
158,Stäfa,2009,24.5,72.2,0,2.4,0.9
158,Stäfa,2010,26.7,70.4,0,2.7,0.2
158,Stäfa,2011,28.7,68.6,0.4,2,0.4
158,Stäfa,2012,35.7,61.4,0,2.9,0
158,Stäfa,2013,36.3,59.7,0.5,3.3,0.2
158,Stäfa,2014,31,62.8,1.3,4.2,0.8
158,Stäfa,2015,31.8,62.8,1.8,2.6,1
158,Stäfa,2016,38.4,55.7,1,4.6,0.4
158,Stäfa,2017,30.7,63.7,2.5,3.1,0
158,Stäfa,2018,22.7,67.5,1.5,7.6,0.6
158,Stäfa,2019,15.6,66.6,8.7,9.1,0
158,Stäfa,2020,15.7,55.3,10.3,18.7,0
158,Stäfa,2021,11,40.4,21.3,27,0.2
158,Stäfa,2022,7.3,36.7,22.7,33.2,0
158,Stäfa,2023,5.3,31.6,28.1,35.1,0
159,Uetikon a.S.,2002,13.7,86.3,0,0,0
159,Uetikon a.S.,2003,17.4,82.6,0,0,0
159,Uetikon a.S.,2004,17.9,82.1,0,0,0
159,Uetikon a.S.,2005,20.3,78.6,0,0,1.1
159,Uetikon a.S.,2006,22.4,74.3,0,1.6,1.6
159,Uetikon a.S.,2007,26.1,67.8,0,4.5,1.5
159,Uetikon a.S.,2008,29.9,67.8,0,1.7,0.6
159,Uetikon a.S.,2009,23.5,73.8,0,2,0.7
159,Uetikon a.S.,2010,25.7,70.9,0,2.8,0.6
159,Uetikon a.S.,2011,27.8,70.4,0,1.9,0
159,Uetikon a.S.,2012,30.9,66.5,0.4,1.7,0.4
